id_cliente,numero_cuenta,nombre,apellido,ciudad_cliente,pais_cliente,fecha_nacimiento,estado_civil,ingreso_anual,genero,numero_hijos,hijos_en_casa,nivel_educativo,fecha_apertura_cuenta,tipo_membresia,ocupacion,vivienda_propia
6587,182456967350-3, Julio, Zambrano,Quito,Ecuador,13/8/1956,Casado,$6K-$10K,M,5,5,Educación Universitaria Incompleta,16/2/2023,Premium,Operativa Calificada,No
6588,182584020850-8, Gloria, Cabrera,Quito,Ecuador,28/3/1984,Casado,$6K-$10K,F,4,0,Educación Secundaria Completa,8/1/2021,Frescura,Operativa Básica,Si
6589,182605387269-9, Susana, Rivera,Cali,Colombia,2/8/1946,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,23/12/2021,Básica,Operativa Calificada,No
6590,182634451685-7, Marta, Miranda,Bogotá,Colombia,1/9/1942,Casado,$14K-$18K,F,1,1,Educación Universitaria Completa,4/9/2021,Frescura,Profesional,No
6591,182638920100-1, Julia, Ramírez,Bogotá,Colombia,15/5/1977,Casado,$6K-$10K,F,4,4,Educación Universitaria Incompleta,8/12/2023,Premium,Operativa Calificada,Si
6592,182665337323-1, Araceli, Miranda,Medellín,Colombia,6/5/1946,Soltero,$14K-$18K,F,4,0,Educación Secundaria Incompleta,13/2/2023,Selecta,Gerencial,No
6593,182820516526-1, Juan Carlos, Duarte,Quito,Ecuador,28/4/2009,Soltero,$6K-$10K,M,2,0,Educación Secundaria Completa,24/3/2023,Frescura,Operativa Calificada,No
6594,183000911174-8, Emilio, Ochoa,Quito,Ecuador,23/2/1970,Casado,$2K-$6K,M,2,2,Educación Secundaria Incompleta,14/4/2021,Básica,Operativa Calificada,Si
6595,183001230356-7, Natalia, Montoya,Cali,Colombia,22/12/1972,Casado,$6K-$10K,F,0,0,Educación Secundaria Completa,4/3/2023,Frescura,Operativa Calificada,Si
6596,183062964000-6, Fernando, Acosta,Bogotá,Colombia,14/6/1952,Soltero,$6K-$10K,M,3,0,Educación Secundaria Incompleta,14/3/2021,Frescura,Operativa Calificada,Si
6597,183100608884-2, Concha, Espinosa,Quito,Ecuador,20/10/2001,Casado,$2K-$6K,F,2,2,Educación Secundaria Incompleta,13/6/2023,Básica,Operativa Calificada,No
6598,183122050300-2, Carmen, Gutiérrez,Medellín,Colombia,6/12/1967,Soltero,$26K-$30K,F,2,0,Postgrado Universitario,25/2/2024,Premium,Profesional,Si
6599,183241781450-9, Gloria, Parra,Cali,Colombia,16/3/1948,Soltero,$6K-$10K,F,1,0,Educación Universitaria Incompleta,21/3/2023,Frescura,Oficinista,No
6600,183341554403-1, Julia, Villalobos,Bogotá,Colombia,26/11/1996,Casado,$14K-$18K,F,1,1,Educación Universitaria Completa,4/4/2024,Premium,Profesional,Si
6601,183351580650-7, Israel, Aguilar,Bogotá,Colombia,5/4/1948,Casado,$26K-$30K,M,4,1,Educación Universitaria Completa,2/5/2022,Frescura,Profesional,Si
6602,183379743694-7, Mauricio, Morales,Cali,Colombia,20/10/1989,Casado,$26K-$30K,M,3,3,Educación Secundaria Completa,13/3/2023,Premium,Profesional,No
6603,183398106098-6, Raquel, Blanco,Puno,Perú,5/2/1949,Casado,$6K-$10K,F,5,1,Educación Secundaria Completa,3/6/2022,Frescura,Operativa Básica,No
6604,183402724862-4, María José, Rojas,Piura,Perú,9/10/1943,Soltero,$6K-$10K,F,1,0,Educación Universitaria Incompleta,15/5/2022,Premium,Oficinista,Si
6605,183448311550-0, Nelson, Contreras,Bogotá,Colombia,15/6/2007,Soltero,$6K-$10K,M,3,0,Educación Secundaria Completa,18/9/2020,Frescura,Operativa Básica,Si
6606,183462956600-7, Martín, Espinosa,Bogotá,Colombia,12/11/1995,Soltero,$6K-$10K,M,1,0,Educación Secundaria Incompleta,8/2/2022,Frescura,Operativa Calificada,Si
6607,183483872250-9, Javier, Araya,Medellín,Colombia,14/2/1992,Soltero,$6K-$10K,M,2,0,Educación Secundaria Incompleta,18/6/2021,Frescura,Operativa Básica,No
6608,183489073215-7, Antonio, Rojas,Lima,Perú,28/10/1993,Soltero,$6K-$10K,M,2,0,Educación Secundaria Completa,2/11/2020,Frescura,Operativa Calificada,No
6609,183490199743-6, Fernando, Castro,Bogotá,Colombia,8/5/1960,Soltero,$30K +,M,2,0,Educación Secundaria Completa,8/5/2023,Selecta,Profesional,No
6610,183503211150-0, Gloria, Cardenas,Bogotá,Colombia,24/1/1954,Soltero,$14K-$18K,F,1,0,Educación Universitaria Incompleta,3/9/2023,Frescura,Profesional,No
6611,183526304959-9, Diego, Vásquez,Bogotá,Colombia,21/8/1987,Soltero,$10K-$14K,M,0,0,Educación Universitaria Completa,14/7/2024,Selecta,Profesional,Si
6612,183627129350-4, María José, Gómez,Quito,Ecuador,10/10/1999,Casado,$2K-$6K,F,1,0,Educación Secundaria Incompleta,5/6/2021,Básica,Operativa Básica,Si
6613,183672509489-6, Emilio, Díaz,Bogotá,Colombia,13/10/2010,Casado,$2K-$6K,M,0,0,Educación Secundaria Incompleta,5/2/2020,Básica,Operativa Básica,Si
6614,183679419000-4, Diana, Zambrano,Cali,Colombia,2/2/2008,Soltero,$30K +,F,3,0,Educación Secundaria Incompleta,9/11/2023,Selecta,Profesional,Si
6615,183723860250-8, Gloria, Rojas,Quito,Ecuador,7/4/1951,Casado,$22K-$26K,F,2,1,Educación Secundaria Completa,6/5/2023,Frescura,Profesional,Si
6616,183802642226-9, Alex, Duarte,Medellín,Colombia,22/4/1973,Soltero,$10K-$14K,M,4,0,Educación Universitaria Completa,3/12/2022,Selecta,Gerencial,No
6617,183818563817-4, Lourdes, Álvarez,Bogotá,Colombia,25/5/1957,Casado,$2K-$6K,F,2,2,Educación Secundaria Incompleta,9/10/2022,Básica,Operativa Calificada,No
6618,183848623333-2, Marina, Escobar,Quito,Ecuador,2/8/1954,Casado,$2K-$6K,F,4,3,Educación Secundaria Incompleta,24/10/2024,Básica,Operativa Básica,No
6619,183953559398-8, Patricia, Calderón,Bogotá,Colombia,14/4/1946,Casado,$6K-$10K,F,5,3,Educación Secundaria Completa,14/6/2021,Premium,Operativa Básica,Si
6620,183954442000-5, Arturo, Aguilar,Bogotá,Colombia,23/3/1968,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,8/6/2022,Básica,Operativa Básica,Si
6621,184101622698-6, Arturo, Pinto,Bogotá,Colombia,25/7/1994,Casado,$6K-$10K,M,5,5,Educación Secundaria Completa,22/5/2022,Premium,Operativa Calificada,Si
6622,184104607999-5, Miguel, López,Medellín,Colombia,18/10/1944,Soltero,$6K-$10K,M,3,0,Educación Secundaria Completa,14/4/2022,Frescura,Operativa Básica,Si
6623,184135775268-8, Elena, Castillo,Bogotá,Colombia,18/7/1973,Soltero,$6K-$10K,F,2,0,Educación Secundaria Completa,22/6/2023,Selecta,Operativa Básica,No
6624,184136920450-3, Francisco, Aguirre,Cali,Colombia,14/3/1948,Casado,$10K-$14K,M,4,2,Educación Universitaria Completa,10/11/2023,Básica,Profesional,Si
6625,184162023500-4, Marco, Chávez,Quito,Ecuador,15/9/1947,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,1/3/2024,Básica,Operativa Básica,No
6626,184196063279-3, Ana, Rojas,Quito,Ecuador,10/4/1973,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,15/6/2022,Frescura,Operativa Calificada,No
6627,184310030338-2, María José, Lara,Quito,Ecuador,5/10/1980,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,2/10/2020,Básica,Operativa Calificada,Si
6628,184358095600-9, Gloria, Guerrero,Bogotá,Colombia,23/4/1954,Soltero,$6K-$10K,F,2,0,Educación Universitaria Incompleta,26/7/2023,Frescura,Operativa Básica,No
6629,184372834265-3, Susana, Aguilar,Jaén,Perú,3/8/2009,Soltero,$2K-$6K,F,4,0,Educación Secundaria Incompleta,20/4/2020,Frescura,Operativa Calificada,No
6630,184374843237-8, Araceli, Rivera,Bogotá,Colombia,21/3/1969,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,26/4/2021,Premium,Operativa Básica,Si
6631,184378992616-0, Fernando, Benítez,Chimbote,Perú,19/4/1944,Casado,$2K-$6K,M,3,0,Educación Secundaria Completa,27/1/2024,Básica,Operativa Básica,No
6632,184396265900-0, Cristian, Espinosa,Puno,Perú,8/8/1998,Soltero,$14K-$18K,M,0,0,Educación Secundaria Incompleta,6/7/2023,Frescura,Profesional,Si
6633,184406723900-1, Leonardo, Álvarez,Bogotá,Colombia,19/9/1956,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,8/3/2021,Básica,Operativa Básica,Si
6634,184470635650-5, Aurora, Benítez,Cali,Colombia,13/7/1994,Soltero,$18K-22K,F,2,0,Postgrado Universitario,14/5/2020,Frescura,Profesional,No
6635,184530078768-1, Paloma, Cordero,Bogotá,Colombia,16/6/1948,Casado,$6K-$10K,F,1,1,Educación Secundaria Incompleta,12/12/2023,Frescura,Operativa Calificada,Si
6636,184543878733-5, Guillermo, Gutiérrez,Bogotá,Colombia,4/7/1944,Soltero,$18K-22K,M,5,0,Educación Secundaria Completa,27/10/2023,Frescura,Gerencial,No
6637,184544104038-5, Rosa, Pérez,Bogotá,Colombia,17/7/1944,Casado,$10K-$14K,F,4,3,Educación Secundaria Incompleta,25/7/2022,Selecta,Operativa Calificada,Si
6638,184566672143-1, Araceli, Medina,Cali,Colombia,7/7/1996,Soltero,$6K-$10K,F,0,0,Educación Universitaria Incompleta,10/3/2023,Frescura,Gerencial,Si
6639,184568286700-8, Mateo, Rivas,Bogotá,Colombia,12/5/1987,Soltero,$2K-$6K,M,5,0,Educación Secundaria Incompleta,25/4/2023,Básica,Operativa Básica,No
6640,184575477839-5, Alejandro, Zambrano,Medellín,Colombia,24/5/1994,Soltero,$10K-$14K,M,1,0,Educación Universitaria Completa,4/12/2021,Frescura,Gerencial,No
6641,184646711900-0, Israel, Arias,Bogotá,Colombia,23/7/1955,Soltero,$6K-$10K,M,0,0,Educación Secundaria Completa,19/11/2021,Frescura,Operativa Básica,No
6642,184662145374-6, Pedro, Zamora,Bogotá,Colombia,21/7/1955,Casado,$22K-$26K,M,2,1,Educación Secundaria Completa,2/2/2021,Frescura,Profesional,Si
6643,184713083205-5, Luis, León,Quito,Ecuador,23/10/1995,Casado,$10K-$14K,M,2,2,Educación Secundaria Completa,20/5/2021,Frescura,Operativa Básica,Si
6644,184733942747-7, Ernesto, Escalante,Bogotá,Colombia,5/6/2000,Soltero,$6K-$10K,M,0,0,Educación Secundaria Incompleta,7/7/2022,Frescura,Operativa Básica,No
6645,184738692936-2, Paula, Fernández,Bogotá,Colombia,15/1/1947,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,25/11/2021,Básica,Operativa Básica,No
6646,184741603134-6, Soledad, Martínez,Cali,Colombia,26/8/2009,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,10/12/2024,Básica,Operativa Básica,Si
6647,184742748439-1, Daniel, Arias,Cali,Colombia,9/6/1958,Soltero,$6K-$10K,M,3,0,Educación Secundaria Completa,4/11/2021,Frescura,Operativa Calificada,Si
6648,184775061009-4, Sonia, González,Bogotá,Colombia,1/2/1987,Casado,$14K-$18K,F,3,2,Educación Universitaria Completa,24/8/2024,Frescura,Gerencial,Si
6649,184799394150-7, Mario, Montoya,Bogotá,Colombia,27/7/1964,Casado,$6K-$10K,M,3,2,Educación Secundaria Completa,17/7/2024,Frescura,Operativa Básica,No
6650,184843835400-7, Asunción, Delgado,Cali,Colombia,17/5/1973,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,28/12/2023,Frescura,Operativa Calificada,Si
6651,184845487771-5, Edison, Castro,Medellín,Colombia,18/11/1959,Soltero,$6K-$10K,M,0,0,Educación Secundaria Completa,23/4/2020,Frescura,Operativa Calificada,No
6652,184846445350-7, Patricia, Vásquez,Cajamarca,Perú,6/6/1987,Casado,$14K-$18K,F,3,2,Educación Universitaria Completa,10/8/2022,Frescura,Profesional,Si
6653,184862329362-7, Guillermo, Cárdenas,Bogotá,Colombia,14/6/1949,Casado,$22K-$26K,M,2,2,Educación Secundaria Incompleta,2/4/2022,Básica,Profesional,Si
6654,184869933423-9, Soledad, Ríos,Bogotá,Colombia,2/1/1963,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,17/6/2022,Frescura,Operativa Básica,Si
6655,184887751300-7, Ana, Aguilar,Medellín,Colombia,6/7/1998,Soltero,$26K-$30K,F,4,0,Educación Secundaria Completa,7/9/2023,Frescura,Profesional,Si
6656,184940247534-2, Marina, Romero,Quito,Ecuador,24/6/1967,Casado,$26K-$30K,F,4,4,Educación Secundaria Incompleta,20/4/2023,Frescura,Gerencial,No
6657,184946725068-5, Arturo, Castro,Cali,Colombia,8/3/1972,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,17/2/2020,Frescura,Operativa Básica,Si
6658,185027628538-3, Carolina, Suárez,Bogotá,Colombia,14/2/1992,Soltero,$6K-$10K,F,5,0,Educación Universitaria Incompleta,24/11/2022,Frescura,Oficinista,No
6659,185033110850-6, Soledad, Rodríguez,Cali,Colombia,25/4/2006,Casado,$2K-$6K,F,5,2,Educación Secundaria Incompleta,18/5/2023,Básica,Operativa Básica,Si
6660,185038236677-9, David, Torres,Quito,Ecuador,7/6/1973,Casado,$14K-$18K,M,3,3,Educación Universitaria Completa,4/1/2021,Premium,Profesional,Si
6661,185059772100-4, Aurora, Villalobos,Bogotá,Colombia,11/12/1952,Soltero,$10K-$14K,F,3,0,Educación Universitaria Completa,28/7/2023,Frescura,Profesional,Si
6662,185177306531-9, Vanessa, Silva,Cali,Colombia,6/3/1988,Casado,$2K-$6K,F,2,1,Educación Universitaria Completa,3/12/2024,Básica,Profesional,Si
6663,185181868970-2, Maribel, Vega,Quito,Ecuador,3/8/1969,Casado,$10K-$14K,F,2,1,Educación Universitaria Completa,4/11/2021,Frescura,Profesional,Si
6664,185226047650-7, Irene, Fernández,Cali,Colombia,26/9/1954,Casado,$6K-$10K,F,1,1,Educación Secundaria Completa,21/5/2022,Selecta,Operativa Básica,No
6665,185295929907-4, Esteban, Cáceres,Bogotá,Colombia,21/11/1963,Casado,$14K-$18K,M,5,3,Educación Secundaria Completa,11/12/2023,Selecta,Profesional,No
6666,185398068450-2, Luis, Vega,Cali,Colombia,20/8/1946,Soltero,$14K-$18K,M,3,0,Educación Universitaria Completa,28/4/2023,Frescura,Profesional,No
6667,185400678050-3, Guido, Cruz,Bogotá,Colombia,18/11/1964,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,21/4/2022,Básica,Operativa Calificada,No
6668,185428916400-6, Pilar, Espinoza,Bogotá,Colombia,3/3/1954,Casado,$6K-$10K,F,1,1,Educación Secundaria Completa,6/3/2021,Frescura,Operativa Básica,No
6669,185436239100-8, Manuel, Calderón,Cajamarca,Perú,10/8/1948,Casado,$10K-$14K,M,4,4,Educación Universitaria Completa,10/6/2020,Premium,Gerencial,Si
6670,185441477298-3, Martín, Escobar,Bogotá,Colombia,5/3/2006,Soltero,$14K-$18K,M,2,0,Educación Universitaria Completa,17/9/2022,Frescura,Profesional,No
6671,185523357093-1, Antonio, Sánchez,Bogotá,Colombia,6/6/2003,Casado,$10K-$14K,M,3,2,Educación Universitaria Incompleta,7/6/2021,Frescura,Oficinista,Si
6672,185526173410-8, Diego, Álvarez,Cali,Colombia,20/3/2004,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,28/3/2022,Básica,Operativa Básica,No
6673,185568737386-3, Alex, Miranda,Quito,Ecuador,25/12/1971,Casado,$6K-$10K,M,4,4,Educación Secundaria Completa,12/6/2022,Premium,Operativa Calificada,No
6674,185625364183-1, Ángela, Aguilar,Quito,Ecuador,17/6/1965,Casado,$10K-$14K,F,1,1,Educación Universitaria Completa,6/11/2021,Frescura,Profesional,Si
6675,185636911093-7, Pablo, Aguilar,Cali,Colombia,14/1/1999,Casado,$18K-22K,M,5,5,Postgrado Universitario,6/7/2022,Premium,Profesional,No
6676,185639164148-3, Susana, Sosa,Bogotá,Colombia,4/3/1940,Casado,$2K-$6K,F,0,0,Educación Secundaria Incompleta,15/12/2022,Básica,Operativa Básica,Si
6677,185660023850-9, Ana, Ramírez,Lima,Perú,4/6/1951,Casado,$26K-$30K,F,4,1,Educación Secundaria Incompleta,12/12/2021,Frescura,Profesional,Si
6678,185668885707-9, Fernando, Díaz,Quito,Ecuador,10/6/1961,Soltero,$22K-$26K,M,2,0,Educación Secundaria Completa,21/4/2020,Selecta,Profesional,Si
6679,185728516750-7, Adrián, Parra,Puno,Perú,3/7/1974,Soltero,$30K +,M,0,0,Educación Secundaria Incompleta,25/5/2021,Selecta,Profesional,Si
6680,185790738350-8, Fernando, Castillo,Quito,Ecuador,10/11/1989,Casado,$2K-$6K,M,4,4,Educación Secundaria Incompleta,2/5/2020,Básica,Operativa Calificada,Si
6681,185791620910-9, Manuel, Delgado,Cali,Colombia,14/12/1972,Casado,$18K-22K,M,3,1,Educación Universitaria Completa,28/10/2020,Frescura,Profesional,Si
6682,185793348300-6, Daniel, Castro,Bogotá,Colombia,26/2/1975,Soltero,$10K-$14K,M,5,0,Educación Secundaria Completa,8/3/2021,Frescura,Operativa Básica,Si
6683,185823107362-7, Isabel, Espinoza,Cali,Colombia,5/6/1967,Casado,$10K-$14K,F,5,1,Educación Universitaria Completa,7/4/2023,Frescura,Profesional,Si
6684,185828308162-0, Gabriel, Rojas,Cali,Colombia,26/7/2001,Soltero,$6K-$10K,M,4,0,Educación Secundaria Completa,6/11/2024,Frescura,Operativa Básica,Si
6685,185842314658-8, Agustín, Martínez,Lima,Perú,10/1/1957,Casado,$2K-$6K,M,0,0,Educación Secundaria Incompleta,6/12/2021,Selecta,Operativa Calificada,Si
6686,185853655040-4, Miguel, Morales,Medellín,Colombia,10/10/1965,Casado,$2K-$6K,M,3,3,Educación Secundaria Incompleta,19/2/2020,Selecta,Operativa Básica,Si
6687,185893496572-9, Fernando, Velasco,Bogotá,Colombia,21/11/2006,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,17/10/2022,Premium,Operativa Básica,Si
6688,185939102171-5, Manuel, Arias,Bogotá,Colombia,4/5/1969,Casado,$26K-$30K,M,1,1,Educación Secundaria Incompleta,3/7/2022,Frescura,Profesional,Si
6689,186029843986-6, Julio, Mendoza,Quito,Ecuador,9/7/1969,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,25/5/2023,Frescura,Operativa Básica,No
6690,186096853611-9, Marina, Bustamante,Cali,Colombia,23/11/1994,Casado,$6K-$10K,F,2,2,Educación Secundaria Completa,24/2/2020,Frescura,Operativa Básica,Si
6691,186113338600-2, Gabriel, Morales,Quito,Ecuador,6/1/2002,Casado,$2K-$6K,M,4,0,Educación Secundaria Incompleta,19/9/2022,Básica,Operativa Calificada,Si
6692,186114915700-0, Pablo, Molina,Bogotá,Colombia,26/8/1987,Soltero,$6K-$10K,M,4,0,Educación Universitaria Incompleta,24/11/2021,Frescura,Operativa Calificada,No
6693,186116267442-0, Elena, Aguilar,Quito,Ecuador,26/4/1960,Casado,$10K-$14K,F,2,1,Educación Universitaria Completa,11/2/2022,Frescura,Gerencial,Si
6694,186118689477-4, Verónica, León,Bogotá,Colombia,4/12/1990,Casado,$30K +,F,4,4,Educación Secundaria Incompleta,11/8/2023,Premium,Profesional,Si
6695,186124171912-6, Raúl, Espinoza,Cali,Colombia,22/8/1977,Casado,$22K-$26K,M,1,1,Educación Secundaria Completa,8/9/2022,Frescura,Gerencial,Si
6696,186156221650-3, Carmen, Espinoza,Bogotá,Colombia,12/11/1962,Casado,$2K-$6K,F,3,1,Educación Secundaria Incompleta,14/1/2023,Frescura,Operativa Básica,Si
6697,186180873809-1, Raquel, Duarte,Bogotá,Colombia,10/11/1977,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,3/10/2020,Selecta,Operativa Calificada,No
6698,186232844291-9, Mauricio, Duarte,Medellín,Colombia,11/4/1954,Casado,$2K-$6K,M,0,0,Educación Secundaria Completa,21/1/2024,Básica,Operativa Calificada,No
6699,186233933267-3, Ángel, Vega,Cali,Colombia,10/8/1978,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,1/2/2022,Frescura,Operativa Básica,No
6700,186235172550-5, Gabriel, Jara,Cali,Colombia,25/9/1974,Casado,$6K-$10K,M,0,0,Educación Secundaria Incompleta,17/11/2022,Frescura,Operativa Básica,No
6701,186239134071-6, Patricia, García,Bogotá,Colombia,25/9/1962,Casado,$14K-$18K,F,4,1,Educación Universitaria Completa,4/4/2024,Frescura,Profesional,Si
6702,186271765750-0, Ángela, Cárdenas,Bogotá,Colombia,15/8/1944,Casado,$14K-$18K,F,0,0,Educación Universitaria Completa,20/11/2022,Frescura,Profesional,Si
6703,186276816425-2, Eduardo, Bustamante,Medellín,Colombia,2/12/2005,Soltero,$6K-$10K,M,5,0,Educación Secundaria Incompleta,14/5/2022,Frescura,Operativa Básica,Si
6704,186315343676-3, Daniel, Morales,Quito,Ecuador,6/5/1942,Casado,$6K-$10K,M,0,0,Educación Secundaria Completa,5/2/2024,Frescura,Operativa Básica,Si
6705,186328242450-4, Loreto, Martínez,Bogotá,Colombia,14/11/1986,Casado,$14K-$18K,F,3,2,Educación Universitaria Completa,18/4/2022,Básica,Gerencial,No
6706,186336071789-8, José Luis, Salazar,Bogotá,Colombia,9/1/1973,Casado,$6K-$10K,M,4,4,Educación Secundaria Incompleta,27/5/2023,Premium,Operativa Calificada,No
6707,186368497000-9, Araceli, Cárdenas,Bogotá,Colombia,11/3/1943,Soltero,$6K-$10K,F,4,0,Educación Secundaria Completa,11/3/2023,Frescura,Operativa Básica,No
6708,186445063350-5, Inés, Zamora,Bogotá,Colombia,25/9/1960,Casado,$14K-$18K,F,4,4,Educación Secundaria Completa,5/2/2023,Premium,Gerencial,Si
6709,186500263250-2, Raúl, Medina,Medellín,Colombia,20/8/1959,Soltero,$2K-$6K,M,0,0,Educación Secundaria Incompleta,20/10/2022,Básica,Operativa Calificada,No
6710,186523563562-8, Irene, Guerra,Medellín,Colombia,15/7/1963,Casado,$10K-$14K,F,1,1,Educación Universitaria Completa,9/8/2021,Frescura,Profesional,Si
6711,186548572480-0, Irene, Benítez,Quito,Ecuador,5/11/1970,Soltero,$30K +,F,2,0,Educación Secundaria Incompleta,2/7/2022,Selecta,Profesional,Si
6712,186567141411-5, Marco, Zamora,Cali,Colombia,8/7/1999,Casado,$22K-$26K,M,3,3,Educación Universitaria Completa,4/8/2020,Premium,Profesional,Si
6713,186596806645-1, Sebastián, Montoya,Medellín,Colombia,3/5/1976,Casado,$6K-$10K,M,2,1,Educación Secundaria Completa,5/12/2021,Frescura,Operativa Básica,No
6714,186605631111-5, Sonia, Ortiz,Chiclayo,Perú,22/12/1985,Soltero,$10K-$14K,F,3,0,Educación Universitaria Completa,21/10/2022,Selecta,Profesional,No
6715,186607902943-0, Juan, López,Bogotá,Colombia,23/7/1971,Soltero,$10K-$14K,M,5,0,Educación Secundaria Incompleta,16/2/2023,Frescura,Operativa Calificada,No
6716,186658690400-5, Eduardo, Mendoza,Bogotá,Colombia,22/5/1941,Casado,$6K-$10K,M,2,2,Educación Secundaria Completa,8/1/2021,Frescura,Operativa Básica,Si
6717,186663403213-9, Marina, Martínez,Bogotá,Colombia,19/2/1961,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,11/9/2020,Básica,Operativa Básica,No
6718,186672715842-0, Juan, Bustamante,Bogotá,Colombia,9/6/1975,Soltero,$14K-$18K,M,0,0,Educación Universitaria Completa,22/3/2020,Frescura,Profesional,No
6719,186673729715-5, Susana, Salinas,Bogotá,Colombia,2/12/1940,Soltero,$14K-$18K,F,3,0,Educación Universitaria Completa,14/5/2022,Frescura,Profesional,No
6720,186685351650-5, Andrés, Valencia,Cali,Colombia,2/2/1979,Casado,$6K-$10K,M,3,3,Educación Secundaria Completa,25/2/2022,Premium,Operativa Básica,Si
6721,186760547456-0, Jorge, Chávez,Quito,Ecuador,4/8/1985,Soltero,$2K-$6K,M,2,0,Educación Secundaria Incompleta,21/5/2022,Básica,Operativa Calificada,Si
6722,186823445260-6, Miguel Ángel, Monroy,Quito,Ecuador,1/3/1946,Soltero,$14K-$18K,M,1,0,Educación Universitaria Completa,27/3/2020,Selecta,Profesional,No
